Sample_ID,Grade,Prep_of_Mining__Electricity_kWh,Prep_of_Mining__Carbon_kgCO2e,Prep_of_Mining__NaturalGas_Nm3,Prep_of_Mining__WasteWater_L,Prep_of_Mining__LiquidFuel_L,Prep_of_Mining__Fluorine_g,Prep_of_Mining__SO2_g,Actual_Mining__Electricity_kWh,Actual_Mining__Carbon_kgCO2e,Actual_Mining__NaturalGas_Nm3,Actual_Mining__WasteWater_L,Actual_Mining__LiquidFuel_L,Actual_Mining__Fluorine_g,Actual_Mining__SO2_g,Grinding__Electricity_kWh,Grinding__Carbon_kgCO2e,Grinding__NaturalGas_Nm3,Grinding__WasteWater_L,Grinding__LiquidFuel_L,Grinding__Fluorine_g,Grinding__SO2_g,Pressure_Digestion__Electricity_kWh,Pressure_Digestion__Carbon_kgCO2e,Pressure_Digestion__NaturalGas_Nm3,Pressure_Digestion__WasteWater_L,Pressure_Digestion__LiquidFuel_L,Pressure_Digestion__Fluorine_g,Pressure_Digestion__SO2_g,Clarification__Electricity_kWh,Clarification__Carbon_kgCO2e,Clarification__NaturalGas_Nm3,Clarification__WasteWater_L,Clarification__LiquidFuel_L,Clarification__Fluorine_g,Clarification__SO2_g,Precipitation__Electricity_kWh,Precipitation__Carbon_kgCO2e,Precipitation__NaturalGas_Nm3,Precipitation__WasteWater_L,Precipitation__LiquidFuel_L,Precipitation__Fluorine_g,Precipitation__SO2_g,Seed_Separation__Electricity_kWh,Seed_Separation__Carbon_kgCO2e,Seed_Separation__NaturalGas_Nm3,Seed_Separation__WasteWater_L,Seed_Separation__LiquidFuel_L,Seed_Separation__Fluorine_g,Seed_Separation__SO2_g,Washing_Filtering_1__Electricity_kWh,Washing_Filtering_1__Carbon_kgCO2e,Washing_Filtering_1__NaturalGas_Nm3,Washing_Filtering_1__WasteWater_L,Washing_Filtering_1__LiquidFuel_L,Washing_Filtering_1__Fluorine_g,Washing_Filtering_1__SO2_g,Washing_Filtering_2__Electricity_kWh,Washing_Filtering_2__Carbon_kgCO2e,Washing_Filtering_2__NaturalGas_Nm3,Washing_Filtering_2__WasteWater_L,Washing_Filtering_2__LiquidFuel_L,Washing_Filtering_2__Fluorine_g,Washing_Filtering_2__SO2_g,Calcination__Electricity_kWh,Calcination__Carbon_kgCO2e,Calcination__NaturalGas_Nm3,Calcination__WasteWater_L,Calcination__LiquidFuel_L,Calcination__Fluorine_g,Calcination__SO2_g,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,Total__LiquidFuel_L,flourine_g,so2_g
M-025,Medium,0.019751568,0.012024789,0.001284611,0.159382566,0.004829304,0.00023001,0.001907554,0.052655965,0.030739781,0.004298342,0.375379219,0.011023079,0.000671323,0.005018594,0.139004142,0.091232798,0.00689479,0.637080072,0.007410471,0.001096799,0.007010463,0.353043786,0.209834125,0.027182331,1.482677428,0.016361388,0.001666752,0.008828347,0.122131592,0.075677287,0.00523288,0.791230747,0.00514622,0.000532251,0.003982927,0.120481099,0.06611585,0.004413894,0.56726272,0.003020101,0.000862135,0.003252579,0.064137689,0.034405326,0.00305033,0.365302722,0.001900661,0.000399568,0.002692073,0.090649244,0.056107099,0.002008233,0.58512117,0.002688614,0.000317667,0.003063129,0.052482686,0.036198178,0.001313799,0.436563713,0.001809048,0.000197662,0.001900629,0.472568201,0.302402489,0.038969386,0.25079873,0.017706616,0.001362846,0.011992611,1.486905971,0.914737722,0.094648596,5.650799086,0.071895501,0.007337013,0.049648904
M-026,Medium,0.018388867,0.011957568,0.0012642,0.142350611,0.004330493,0.000242607,0.001902544,0.049733676,0.029380218,0.004365398,0.418820962,0.010542118,0.000660447,0.005328078,0.166962754,0.089079336,0.006918823,0.628987832,0.007185236,0.001084433,0.007694506,0.419577933,0.193276972,0.027072143,1.268568245,0.016321003,0.001424656,0.008422019,0.12404904,0.075751279,0.005003316,0.877857154,0.005515051,0.000538395,0.004272483,0.119870451,0.060333201,0.004915998,0.564113033,0.003424573,0.000852423,0.00333757,0.059262231,0.034428048,0.002802909,0.386108487,0.001959155,0.000407461,0.002706816,0.08721134,0.05007581,0.001914027,0.655584403,0.002819163,0.000307264,0.002904296,0.056764536,0.032101615,0.001241787,0.391977785,0.001790749,0.00022314,0.001733549,0.460059632,0.274919024,0.038401029,0.236835968,0.019246271,0.001285143,0.012072961,1.561880461,0.851303071,0.09389963,5.571204479,0.073133813,0.007025969,0.050374822
M-027,Medium,0.019756885,0.011476792,0.001383158,0.157935629,0.004603259,0.000259859,0.001890432,0.052668218,0.033411941,0.003498039,0.377603113,0.010883787,0.000659824,0.005566108,0.148896898,0.090850055,0.006303443,0.619261417,0.007640225,0.001087296,0.006705439,0.373187742,0.187114256,0.025138908,1.274728171,0.017141541,0.001534707,0.007918152,0.114668522,0.075551384,0.005388305,0.863718352,0.005251411,0.000555658,0.00377584,0.123177568,0.058741223,0.004307067,0.522629966,0.003197298,0.000777871,0.003271879,0.065237323,0.034407986,0.002570817,0.355543752,0.002106839,0.000383014,0.002525005,0.093843534,0.046984068,0.001820501,0.583641553,0.002719068,0.000319945,0.00284914,0.06587997,0.029314182,0.00134669,0.402325787,0.001757031,0.000200394,0.001722416,0.500221069,0.300212925,0.039053374,0.280724582,0.017759835,0.001197935,0.010196549,1.557537727,0.868064812,0.090810302,5.438112321,0.073060294,0.006976504,0.04642096
M-028,Medium,0.018695324,0.012467822,0.001307889,0.157374543,0.004171202,0.00027232,0.001977569,0.054249011,0.028870629,0.003971674,0.362669522,0.010790965,0.000670493,0.005227948,0.148162426,0.093634643,0.005912656,0.694112755,0.007705528,0.001108634,0.006927883,0.352755682,0.1986219,0.027344051,1.24558663,0.016193286,0.001524799,0.008039105,0.125625691,0.070154619,0.005210401,0.785652222,0.005484089,0.000517206,0.003859135,0.121527623,0.068696583,0.004544604,0.558382022,0.002909841,0.000748428,0.00313165,0.065410565,0.035658763,0.002705529,0.375895255,0.001943437,0.000417244,0.002652436,0.085496078,0.048899404,0.001877147,0.592683822,0.00264286,0.00032591,0.00269426,0.052644786,0.037326083,0.001324541,0.381467981,0.001772554,0.000209361,0.002003039,0.425252721,0.302469711,0.042220218,0.250356443,0.019180721,0.001220515,0.011559551,1.449819907,0.896800156,0.096418711,5.404181195,0.072794484,0.00701491,0.048072576
M-029,Medium,0.019457903,0.012830654,0.001383617,0.149114524,0.004021872,0.000259674,0.001983771,0.052765213,0.031873604,0.003928705,0.424870385,0.011298872,0.000635681,0.005046539,0.154436679,0.102638733,0.006429704,0.649240887,0.007578039,0.001107434,0.007976757,0.373677366,0.209015789,0.026056425,1.117123669,0.016285837,0.001572349,0.009329977,0.124543085,0.073689705,0.005073898,0.895933014,0.005083796,0.000583896,0.003999141,0.108193963,0.064507025,0.004375058,0.509260889,0.003556699,0.000812359,0.003352243,0.065634323,0.033431979,0.002525813,0.409369376,0.001829057,0.000331744,0.002565162,0.085082395,0.051105511,0.002033816,0.647474096,0.00277168,0.000334007,0.00248534,0.058902863,0.035049443,0.001204926,0.379113544,0.001739901,0.000199882,0.001900902,0.438502706,0.271549975,0.037592631,0.27715982,0.019515006,0.001286251,0.011624063,1.481196496,0.885692418,0.090604592,5.458660203,0.073680759,0.007123277,0.050263896
M-030,Medium,0.020986515,0.011804116,0.001400899,0.157937408,0.004506935,0.000298364,0.001828549,0.050914892,0.030136813,0.004119161,0.428868237,0.012138706,0.000696938,0.00513937,0.152638322,0.084371132,0.007280758,0.667985309,0.007573601,0.00112149,0.006739639,0.372732615,0.205881495,0.026979731,1.29512391,0.014264566,0.001566956,0.009663135,0.12977591,0.078848177,0.004879232,0.843690768,0.0050084,0.000542917,0.003907246,0.121763579,0.069171369,0.004735665,0.594426683,0.003058593,0.000779872,0.00314778,0.063680515,0.03559565,0.002449679,0.344961639,0.00187313,0.00039445,0.00239319,0.085879387,0.056384273,0.002067703,0.684508624,0.002792999,0.000333492,0.002613391,0.05502548,0.028337607,0.001390977,0.453805712,0.0017606,0.000204884,0.00173905,0.465272335,0.304982112,0.034989882,0.266280787,0.019181689,0.001308697,0.012016844,1.51866955,0.905512745,0.090293687,5.737589077,0.07215922,0.007248059,0.049188194
M-031,Medium,0.019283473,0.012274521,0.001283596,0.16493079,0.004662416,0.000263384,0.001803777,0.050838517,0.034223198,0.003908674,0.405175819,0.012201677,0.000689831,0.005228581,0.151296856,0.079498278,0.006435424,0.637497421,0.007979647,0.001030556,0.007014846,0.325785629,0.196464715,0.026731183,1.431610115,0.015510238,0.001590172,0.009611386,0.123780444,0.077031809,0.004972818,0.888115822,0.00524645,0.000529157,0.003719924,0.121880644,0.072994874,0.004279426,0.573273218,0.003294411,0.00081619,0.003142707,0.054135329,0.039318995,0.002716662,0.349894777,0.001880099,0.000426084,0.002822092,0.090551584,0.050173195,0.001959548,0.619179836,0.002911726,0.000295877,0.00260021,0.060609475,0.033711534,0.001405728,0.399518404,0.001814118,0.00019668,0.001820791,0.415308407,0.277771674,0.03569518,0.270644782,0.020324436,0.001167289,0.012620781,1.413470357,0.873462793,0.089388238,5.739840985,0.075825218,0.00700522,0.050385094
M-032,Medium,0.022373276,0.012383523,0.001250827,0.181995139,0.004195923,0.000260308,0.001970666,0.056126913,0.033189799,0.003785264,0.368113248,0.010827149,0.000611384,0.005214673,0.150807138,0.085349326,0.006981348,0.630914259,0.007216403,0.001029676,0.007178843,0.326492881,0.21206998,0.02439366,1.43123591,0.016082253,0.001523193,0.008699919,0.129194898,0.078126061,0.005192178,0.834173548,0.005217908,0.000501474,0.003821028,0.102601775,0.06873424,0.004630212,0.558304172,0.003614082,0.000784004,0.003051319,0.068285588,0.037254848,0.002660529,0.380203364,0.00200183,0.000383977,0.002685281,0.07615679,0.049402154,0.002148134,0.595759645,0.00263274,0.000303754,0.002534331,0.049747494,0.033340165,0.00131042,0.414711316,0.001804443,0.000208528,0.001929833,0.449887472,0.276312931,0.03835313,0.268887179,0.021124537,0.001251821,0.011768294,1.431674225,0.886163027,0.090705703,5.664297777,0.074717268,0.00685812,0.048854187
M-033,Medium,0.01988928,0.011626758,0.001301566,0.142509938,0.004075098,0.000265626,0.001905835,0.052620596,0.032465686,0.00367533,0.388958699,0.01024608,0.000703344,0.004783988,0.154197992,0.087844159,0.006718757,0.637289607,0.00756131,0.001092352,0.007162415,0.375095456,0.195957168,0.023845011,1.308222851,0.015306534,0.001617657,0.009057097,0.131572928,0.06817822,0.005779372,0.836811716,0.00541402,0.000494349,0.003970873,0.108006463,0.06673368,0.004454439,0.58600751,0.003383837,0.000723278,0.003118749,0.066753839,0.04090614,0.002578818,0.403602042,0.001937693,0.000434691,0.002331976,0.086278991,0.04583751,0.001661619,0.634951363,0.002752469,0.000306757,0.002712895,0.067656141,0.033285147,0.001339127,0.40006199,0.001851702,0.000205076,0.001775919,0.503828331,0.305863819,0.039314654,0.224653389,0.019084659,0.001507322,0.011540774,1.565900017,0.888698289,0.090668693,5.563069104,0.0716134,0.007350453,0.048360522
M-034,Medium,0.020769252,0.013400671,0.001316795,0.148251874,0.00389624,0.000270495,0.001856262,0.05254043,0.030103469,0.003838969,0.390775875,0.01122511,0.000607247,0.005567212,0.15050618,0.08435291,0.00645819,0.651318293,0.007873903,0.00112358,0.007050254,0.361431049,0.194461721,0.027258729,1.314136505,0.015213406,0.001384694,0.009875505,0.120583695,0.072769641,0.00530994,0.785345604,0.004741791,0.000454837,0.004065901,0.113236579,0.076226081,0.004283065,0.553196118,0.003141586,0.000791189,0.003159839,0.067348294,0.034298384,0.002388064,0.348623079,0.001694178,0.000378079,0.00255383,0.082603539,0.0544194,0.002091285,0.611673893,0.002441053,0.000301568,0.002633387,0.054982301,0.032408609,0.001249879,0.406512723,0.001751756,0.000210557,0.001858696,0.430553733,0.307447956,0.036744877,0.235182939,0.019938085,0.001237305,0.011921788,1.454555052,0.899888842,0.090939792,5.445016903,0.071917109,0.006759551,0.050542674
M-035,Medium,0.016734579,0.013364613,0.001351565,0.142189614,0.004153022,0.000285653,0.001865164,0.049440721,0.028154845,0.003819286,0.384760172,0.011516466,0.000596345,0.004733576,0.16015066,0.099159566,0.005897463,0.691476065,0.007817277,0.001106993,0.007120378,0.309831559,0.206135056,0.027626261,1.23144968,0.015242917,0.001543789,0.007543251,0.142819236,0.07139014,0.00535516,0.840677515,0.005585838,0.000532458,0.003845944,0.110832065,0.068059757,0.004047075,0.607292908,0.003039258,0.00083763,0.003280929,0.067470215,0.036576079,0.002331185,0.370194622,0.002027358,0.000393835,0.002781164,0.087841456,0.047808305,0.001858413,0.627789007,0.002357277,0.000342805,0.002801152,0.061340996,0.03064796,0.001395458,0.470769909,0.001678164,0.000217467,0.001820119,0.413539673,0.294316924,0.040918121,0.250778719,0.020841387,0.001172159,0.01066817,1.420001162,0.895613246,0.094599986,5.61737821,0.074258964,0.007029133,0.046459847
M-036,Medium,0.019657155,0.012368497,0.001245039,0.163451507,0.004692519,0.000273164,0.001935833,0.053848716,0.031645466,0.004372584,0.371303322,0.012422549,0.000651338,0.004777993,0.168591802,0.094295278,0.006826406,0.696934874,0.007955527,0.00100366,0.007561605,0.364016225,0.216416847,0.022696177,1.334283498,0.015012246,0.001712171,0.009434536,0.131839709,0.077563399,0.004893678,0.925927462,0.005810952,0.000532055,0.004265952,0.11307117,0.061943069,0.004560986,0.60001199,0.003174453,0.000804748,0.00330875,0.061171494,0.03751416,0.002732465,0.393945509,0.002082612,0.000361988,0.002671784,0.079875805,0.047367448,0.001877411,0.589317112,0.002641734,0.000308058,0.00286484,0.056116152,0.030637945,0.001387443,0.39545446,0.001813695,0.00021348,0.001841434,0.48437325,0.294082699,0.037018127,0.293419144,0.019723581,0.001288699,0.012365398,1.532561479,0.903834808,0.087610317,5.764048878,0.075329867,0.00714936,0.051028125
M-037,Medium,0.019786993,0.012640898,0.001491151,0.153467782,0.004464697,0.000261788,0.002073278,0.047377954,0.028731047,0.003764905,0.352403433,0.010773031,0.000669271,0.004926718,0.142867488,0.093982908,0.006830785,0.584997769,0.008177471,0.00109015,0.007552481,0.390168081,0.235023115,0.025453755,1.30840414,0.01521671,0.001560182,0.009923,0.119683739,0.071569534,0.005622519,0.89585392,0.005088591,0.000546213,0.003978514,0.127356396,0.065285744,0.004825331,0.676189041,0.003364686,0.00078227,0.003388529,0.063599148,0.041528399,0.002627623,0.383719804,0.001853854,0.000415247,0.002733027,0.083282293,0.052424339,0.001776441,0.630809877,0.002802925,0.000343429,0.002605844,0.052885816,0.032014338,0.001197485,0.448806918,0.001986293,0.00021193,0.001951143,0.458596113,0.284395086,0.03823368,0.255238602,0.017719254,0.001320268,0.011672158,1.50560402,0.917595407,0.091823675,5.689891286,0.071447513,0.007200748,0.050804691
M-038,Medium,0.020357538,0.012418146,0.001287521,0.147981539,0.00456937,0.000271325,0.001818459,0.052268369,0.03294686,0.003734773,0.376473426,0.011200347,0.000606533,0.005307357,0.147759158,0.099469503,0.007396557,0.616989977,0.008045842,0.000995407,0.007589127,0.33682731,0.213897761,0.024660835,1.284124282,0.014651044,0.001635689,0.008650625,0.134233566,0.073869246,0.00516488,0.852366371,0.004966272,0.000526454,0.00425213,0.111628812,0.069493892,0.004952164,0.556830411,0.002970993,0.000793896,0.003145035,0.072166093,0.036474753,0.002476943,0.36360386,0.002075394,0.000376857,0.002606723,0.090638465,0.049251438,0.001944716,0.623390017,0.002840063,0.000322874,0.002694546,0.057414803,0.033058598,0.001186667,0.422322555,0.002023184,0.000197155,0.001736992,0.431625313,0.298226762,0.040031965,0.257568032,0.018443819,0.001307085,0.010619941,1.454919427,0.919106958,0.092837021,5.50165047,0.071786328,0.007033276,0.048420935
M-039,Medium,0.019665012,0.012985036,0.001204033,0.141894702,0.004974,0.000250616,0.002080691,0.051527535,0.032189452,0.004000879,0.369659186,0.011136382,0.00063537,0.004794873,0.159106185,0.092145909,0.006439781,0.603590328,0.008532362,0.001093795,0.007556729,0.35744027,0.186779468,0.028995775,1.295313821,0.014910805,0.001598362,0.009726627,0.129823202,0.081087869,0.005532264,0.791337016,0.004993281,0.000549377,0.003275828,0.115968307,0.059512762,0.004422069,0.574686225,0.003181307,0.000754585,0.003039623,0.07378948,0.040410561,0.002421739,0.426404506,0.001904041,0.000392973,0.002590294,0.08246022,0.053642998,0.001964483,0.606455283,0.00251987,0.000295551,0.002465623,0.057241252,0.031413609,0.001279632,0.44962778,0.001948781,0.000207604,0.001810649,0.505465232,0.294787239,0.038245717,0.238124882,0.019953151,0.001363609,0.011263971,1.552486696,0.884954903,0.094506373,5.497093729,0.07405398,0.007141842,0.048604907
M-040,Medium,0.019835029,0.012085082,0.001285885,0.133102086,0.004490463,0.00027487,0.001877357,0.052161151,0.031050465,0.003982938,0.385017801,0.010437661,0.000701103,0.005484996,0.150432438,0.096348986,0.006706098,0.674632252,0.007020303,0.001101765,0.006909672,0.356315287,0.240372085,0.026463074,1.270369066,0.013570247,0.001687914,0.008377757,0.122303624,0.073925946,0.005634555,0.88354988,0.005151575,0.000529458,0.003761851,0.117964029,0.065281246,0.004810066,0.618382153,0.00334472,0.000763325,0.003392244,0.064647301,0.034076481,0.002538136,0.391944966,0.00205472,0.000385777,0.002414509,0.086087238,0.051039381,0.001971381,0.65786599,0.002894118,0.000301062,0.002630758,0.053689537,0.035193578,0.001411125,0.408266629,0.001794075,0.000226,0.001874287,0.466710747,0.265904475,0.040561753,0.245747049,0.01819531,0.001273403,0.011295627,1.490146382,0.905277725,0.095365009,5.668877871,0.068953194,0.007244678,0.048019059
M-041,Medium,0.01924505,0.011300029,0.001373541,0.166379225,0.004027236,0.00027501,0.001856749,0.054629201,0.032368754,0.003906621,0.385740903,0.011840248,0.000602462,0.005386485,0.166136643,0.097555916,0.007391522,0.629714892,0.008240552,0.00103349,0.007670312,0.363834871,0.203239988,0.028003515,1.262297199,0.014299727,0.001512429,0.009432359,0.140676937,0.07589437,0.005604423,0.777288189,0.005064007,0.000511147,0.00387364,0.117580504,0.067649644,0.004430592,0.589798575,0.003241348,0.000737391,0.003228204,0.064449066,0.036045473,0.002604872,0.391741248,0.001900264,0.000419285,0.002420602,0.082150305,0.059015705,0.001830579,0.574160168,0.002848302,0.000273764,0.002692104,0.06444173,0.030719089,0.001147983,0.379204097,0.001916466,0.000221803,0.001764958,0.473340837,0.309459168,0.043112684,0.256221217,0.016852157,0.001237039,0.011405377,1.546485143,0.923248136,0.099406332,5.412545713,0.070230306,0.006823819,0.049730791
M-042,Medium,0.019202091,0.012213116,0.001385819,0.167729839,0.004503914,0.000276851,0.001991149,0.052197904,0.034238298,0.003916625,0.437350235,0.010112228,0.000630243,0.005161184,0.160044723,0.100602185,0.006490643,0.595457493,0.008187725,0.001086324,0.006330827,0.363918302,0.188485779,0.024980425,1.230754555,0.016344847,0.001570753,0.008409766,0.136750106,0.069021571,0.005301279,0.804417498,0.00508781,0.000535471,0.004019986,0.126229098,0.064684557,0.004632267,0.569891496,0.003284897,0.000800225,0.003231149,0.058082617,0.037111867,0.002655924,0.374349208,0.001802231,0.00042396,0.002675388,0.084640346,0.047298794,0.00185545,0.671956168,0.002752173,0.000301865,0.002812096,0.054451569,0.036792981,0.00140376,0.404548406,0.001752493,0.00017587,0.001660908,0.419041934,0.288281202,0.038249336,0.239362554,0.019176521,0.001338759,0.012064368,1.474558689,0.878730351,0.090871528,5.495817453,0.07300484,0.007140322,0.048356819
M-043,Medium,0.017314429,0.012256541,0.001193898,0.164299511,0.004760504,0.000246224,0.001861866,0.050584833,0.028180269,0.003977306,0.383721847,0.011682506,0.000607876,0.005010053,0.142133942,0.088053906,0.00604671,0.688195591,0.00747866,0.001047619,0.006989375,0.336736964,0.205934617,0.026919025,1.207364855,0.016344707,0.001481792,0.008840686,0.13407034,0.072448638,0.005211528,0.829311089,0.00523969,0.000446959,0.00347899,0.12125202,0.068977591,0.00430558,0.576577361,0.003306512,0.000811902,0.002861193,0.061602036,0.035685753,0.002707862,0.447488885,0.001923768,0.000357625,0.002661708,0.092487145,0.051023103,0.00184569,0.659269505,0.002836877,0.000293112,0.002791436,0.060565572,0.036156925,0.001294903,0.407211298,0.001951785,0.000193149,0.001867095,0.418221635,0.303977159,0.038406237,0.279460067,0.02006537,0.001206179,0.012683421,1.434968915,0.902694501,0.091908739,5.642900009,0.07559038,0.006692437,0.049045823
M-044,Medium,0.021284708,0.012992878,0.001241586,0.153183448,0.00458904,0.000249205,0.002144704,0.052442794,0.02731633,0.003978086,0.381988898,0.011001152,0.000635863,0.005447602,0.166305606,0.095163133,0.006369874,0.648414718,0.00780902,0.000990763,0.007394221,0.373879869,0.226904295,0.027925707,1.247408734,0.016355003,0.001472474,0.009473646,0.126037569,0.070847956,0.005285918,0.711659456,0.004662801,0.000514555,0.00391897,0.114450593,0.058942862,0.004330437,0.59850259,0.003361557,0.000779253,0.003471823,0.066524018,0.034794764,0.002556971,0.35772005,0.001937559,0.000415589,0.002705123,0.092897252,0.049793979,0.002104869,0.616883312,0.002967028,0.000311598,0.002843914,0.062178209,0.033414267,0.00131675,0.447633864,0.001805718,0.00019179,0.002050116,0.442389173,0.28867885,0.041659971,0.250665704,0.018340448,0.001319462,0.010462239,1.51838979,0.898849313,0.096770169,5.414060772,0.072829324,0.006880552,0.049912359
M-045,Medium,0.019168764,0.012528547,0.001279295,0.141794078,0.004977957,0.000261588,0.002114654,0.051202209,0.030812577,0.003961939,0.385034738,0.010282158,0.000706366,0.005009087,0.139062188,0.100934664,0.006306602,0.626689954,0.006987569,0.001146824,0.006606033,0.365255261,0.219199677,0.026646914,1.295424514,0.014033787,0.001485473,0.00920083,0.123962375,0.076304665,0.005409159,0.892985581,0.004823808,0.000587393,0.004076597,0.116988167,0.069178373,0.005184994,0.535342576,0.003206806,0.000670545,0.003286941,0.066401287,0.036315895,0.002499595,0.342840671,0.001992975,0.00042349,0.002509338,0.088027671,0.04600921,0.002002602,0.609517237,0.002607197,0.000298003,0.002666601,0.058490636,0.031183284,0.001269541,0.414982117,0.001701985,0.000230049,0.001728352,0.437028966,0.269492032,0.043138303,0.268481566,0.018422451,0.001384848,0.011838542,1.465587524,0.891958924,0.097698942,5.513093032,0.069036693,0.007194579,0.049036975
M-046,Medium,0.01979597,0.012098997,0.00124252,0.159108799,0.004403671,0.000287869,0.001803968,0.056712929,0.032286546,0.00396882,0.40917096,0.010639109,0.000683144,0.004369326,0.149373216,0.088496956,0.00601928,0.641756482,0.007977522,0.001083115,0.007251614,0.349703567,0.21252857,0.026190654,1.371795508,0.016315093,0.001562805,0.008618265,0.124991872,0.072954207,0.005103276,0.858363654,0.005419416,0.000518432,0.00390371,0.117989243,0.063021503,0.004301578,0.524411061,0.003116705,0.000801774,0.003115217,0.06408801,0.037401708,0.002679874,0.365159949,0.002064712,0.00041594,0.002426681,0.081629573,0.05426291,0.001933105,0.542276655,0.002504553,0.00030741,0.002542669,0.055804777,0.033864605,0.001412155,0.408871099,0.00193517,0.000225534,0.001974016,0.462644237,0.252871459,0.040060358,0.276082454,0.019406732,0.00143381,0.012293543,1.482733396,0.859787459,0.09291162,5.556996622,0.073782682,0.007319832,0.048299008
M-047,Medium,0.020153799,0.013141591,0.001325569,0.133056172,0.004416006,0.000278365,0.001857087,0.051314386,0.030496526,0.004310481,0.428691141,0.010473762,0.000655649,0.004991224,0.16165995,0.096414674,0.006811289,0.662729072,0.009150874,0.000976927,0.006428382,0.355557995,0.188757648,0.023710563,1.223199166,0.014751217,0.001472137,0.009378232,0.12611753,0.074601411,0.005474351,0.806794991,0.005118837,0.000531222,0.003453245,0.100536997,0.06632736,0.004682081,0.656246558,0.003280315,0.000817724,0.003212518,0.066139866,0.039980601,0.00227418,0.39951731,0.002195699,0.00039649,0.002853198,0.082614802,0.050604136,0.001953857,0.542357167,0.002541842,0.000291809,0.00286241,0.060143342,0.034446193,0.001363209,0.411971117,0.001949063,0.000208108,0.001826213,0.447870166,0.297549417,0.038030822,0.274978457,0.018197462,0.001215713,0.012174531,1.472108834,0.892319559,0.089936401,5.539541152,0.072075078,0.006844142,0.04903704
M-048,Medium,0.01939813,0.012019272,0.001368267,0.150410766,0.004496256,0.000281464,0.002127078,0.056824118,0.031959024,0.004183185,0.368164595,0.010458745,0.00055986,0.005713236,0.148047929,0.092901236,0.006150891,0.676659587,0.007627133,0.000959936,0.007336315,0.333209214,0.197723357,0.022768032,1.190782413,0.015764318,0.001379184,0.008304773,0.12998183,0.07298171,0.005811157,0.936428912,0.004933721,0.000537093,0.00407241,0.112875603,0.059264598,0.004546698,0.579034232,0.003166442,0.000800355,0.003106048,0.060582089,0.036634267,0.002659208,0.3629254,0.002056777,0.000349261,0.002511317,0.084493909,0.048796864,0.00188499,0.692885478,0.002592948,0.000356938,0.002800408,0.057510668,0.034749719,0.001494045,0.391613253,0.00169969,0.000198736,0.001823452,0.408671674,0.286376952,0.042896852,0.262322589,0.019163265,0.001252587,0.012320243,1.411595165,0.873406999,0.093763325,5.611227226,0.071959296,0.006675416,0.05011528
M-049,Medium,0.018549879,0.013695376,0.001448289,0.158363134,0.004546909,0.00027581,0.002075957,0.049527217,0.031490331,0.003595728,0.399412584,0.011484608,0.00059823,0.005060345,0.143599875,0.088636468,0.006711315,0.621870963,0.00766156,0.000940148,0.007228882,0.363049186,0.199054212,0.025710052,1.313828617,0.014849995,0.001424125,0.010069413,0.125142798,0.074969553,0.005510126,1.020941046,0.004818192,0.000533801,0.003737192,0.113280731,0.062237987,0.004247818,0.583574829,0.002967264,0.000823572,0.003260547,0.066620038,0.035398813,0.002543671,0.396616845,0.001816076,0.000381763,0.002468135,0.081291763,0.044388841,0.00210409,0.598724389,0.002917385,0.000331674,0.002522864,0.05352683,0.038906155,0.001434296,0.41522641,0.001847637,0.000200258,0.001866426,0.435747252,0.251706063,0.0359591,0.260323563,0.018198707,0.00129484,0.010958161,1.450335569,0.840483799,0.089264484,5.768882381,0.071108333,0.006804221,0.049247922
M-050,Medium,0.018599902,0.012971659,0.001318982,0.155911049,0.004785958,0.000267373,0.002116427,0.050589152,0.031676175,0.003600615,0.380129154,0.011678982,0.000699855,0.005494622,0.139486258,0.099581561,0.005794928,0.684442799,0.007630746,0.001083107,0.006587907,0.389151996,0.19002183,0.02497459,1.223446142,0.013985356,0.0015687,0.010069689,0.150455163,0.075832207,0.005542598,0.856571078,0.005353057,0.000509503,0.003944887,0.120710215,0.062781607,0.004529197,0.582983284,0.003408463,0.000730941,0.003240117,0.072332541,0.038899936,0.002806964,0.390562177,0.001986931,0.000413061,0.002839343,0.075920596,0.04676512,0.002100652,0.613806041,0.002621806,0.000288913,0.002640603,0.052467284,0.03797006,0.001298279,0.414577662,0.001883148,0.00021981,0.001921569,0.483821381,0.275355112,0.038314608,0.271796946,0.018893239,0.001299608,0.011975267,1.553534488,0.871855267,0.090281413,5.574226332,0.072227685,0.007080872,0.050830431
